,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
64,"Buenos Aires, Argentina",2014-03-06,24.9,19.8,22.1,24.9,19.8,22.1,14.8,64.5,0,0,0,,0,0,,22.4,202.2,1014.4,54,9.9,276.3,23.7,9,,2014-03-06T06:45:03,2014-03-06T19:23:48,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
65,"Buenos Aires, Argentina",2014-03-07,26.3,17.1,21.6,26.3,17.1,21.6,11.8,56.1,0,0,0,,0,0,,17.6,198.6,1016.1,1.3,9.3,297.9,25.8,9,,2014-03-07T06:45:54,2014-03-07T19:22:28,0.2,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
66,"Buenos Aires, Argentina",2014-03-08,26,17.8,22.2,26,17.8,22.2,12.5,55.8,0,0,0,,0,0,,29.5,11.7,1014.5,3.7,9.6,290.8,24.9,9,,2014-03-08T06:46:45,2014-03-08T19:21:08,0.25,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
67,"Buenos Aires, Argentina",2014-03-09,25,17.7,21.3,25,17.7,21.3,14.1,63.9,0.163,100,4.17,rain,0,0,46.4,29.6,326.7,1010.3,59.5,9.6,252.3,21.6,8,,2014-03-09T06:47:35,2014-03-09T19:19:48,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
68,"Buenos Aires, Argentina",2014-03-10,22.1,15.7,18.9,22.1,15.7,18.9,10,59,0.674,100,4.17,rain,0,0,,21.6,205.6,1013.1,32.4,9.9,273.8,23.7,9,,2014-03-10T06:48:25,2014-03-10T19:18:27,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
69,"Buenos Aires, Argentina",2014-03-11,25.1,14.5,19.9,25.1,14.5,19.9,9.9,53.5,0,0,0,,0,0,,20.4,329.8,1014.2,1.8,9.6,285.4,24.6,9,,2014-03-11T06:49:15,2014-03-11T19:17:05,0.33,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
70,"Buenos Aires, Argentina",2014-03-12,26.9,17.2,22.2,27.5,17.2,22.2,14.7,63.3,0,0,0,,0,0,,21.4,6.9,1015.8,1.2,9.9,283.2,24.5,9,,2014-03-12T06:50:05,2014-03-12T19:15:44,0.37,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
71,"Buenos Aires, Argentina",2014-03-13,24.7,19.7,22.9,24.7,19.7,22.9,17.1,70.3,0,0,0,,0,0,,29.9,55.6,1016.6,2,10,281.8,24.4,9,,2014-03-13T06:50:54,2014-03-13T19:14:22,0.4,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,86560099999,87576099999"
72,"Buenos Aires, Argentina",2014-03-14,24,19.8,22.1,24,19.8,22.1,19.8,87.3,70.028,100,8.33,rain,0,0,63,36.7,45.1,1004.8,75.7,7.5,173.1,14.6,8,,2014-03-14T06:51:43,2014-03-14T19:13:00,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,86560099999,87576099999"
73,"Buenos Aires, Argentina",2014-03-15,26.9,16.9,21.3,27.1,16.9,21.3,14.9,68.4,1.609,100,8.33,rain,0,0,63,33.8,269.8,1004.6,35.7,9.9,280.9,24.2,9,,2014-03-15T06:52:32,2014-03-15T19:11:37,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
74,"Buenos Aires, Argentina",2014-03-16,27.9,18.6,22.8,28,18.6,22.8,16.7,69.6,0,0,0,,0,0,44.3,28.8,358.9,1005.2,25,9.8,269.9,23.3,9,,2014-03-16T06:53:20,2014-03-16T19:10:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
75,"Buenos Aires, Argentina",2014-03-17,24.8,17.9,22.2,24.8,17.9,22.2,10.9,53.5,0,0,0,,0,0,51.8,30.9,228.6,1009.4,20.9,10,275.6,23.8,9,,2014-03-17T06:54:09,2014-03-17T19:08:52,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,86560099999,87576099999"
76,"Buenos Aires, Argentina",2014-03-18,19.1,13.5,16.8,19.1,13.5,16.8,8.6,58.9,0,0,0,,0,0,25.9,29.9,143.6,1019.5,37.1,10,264.1,22.8,9,,2014-03-18T06:54:57,2014-03-18T19:07:29,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,86560099999,87576099999"
77,"Buenos Aires, Argentina",2014-03-19,20.2,14.8,17.7,20.2,14.8,17.7,12.1,70.6,11.353,100,8.33,rain,0,0,,22.6,98.5,1016.4,74.4,9.3,203.1,17.5,7,,2014-03-19T06:55:45,2014-03-19T19:06:06,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
78,"Buenos Aires, Argentina",2014-03-20,22,16.7,19.1,22,16.7,19.1,13.8,72,0,0,0,,0,0,,24.4,342.5,1007.5,54.5,10,238.8,20.7,8,,2014-03-20T06:56:33,2014-03-20T19:04:43,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,86560099999,87576099999"
79,"Buenos Aires, Argentina",2014-03-21,19,13.8,17.3,19,13.8,17.3,8.4,58.8,1.489,100,4.17,rain,0,0,54.6,34.2,208.2,1011,37.2,10,261.7,22.6,9,,2014-03-21T06:57:20,2014-03-21T19:03:20,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,86560099999,87576099999"
80,"Buenos Aires, Argentina",2014-03-22,20,10.6,15.7,20,10.6,15.7,2.4,42.6,0,0,0,,0,0,,22.2,232.2,1023.2,38.6,9.5,264.1,22.8,9,,2014-03-22T06:58:08,2014-03-22T19:01:57,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
81,"Buenos Aires, Argentina",2014-03-23,23.1,13.7,18.3,23.1,13.7,18.3,8.5,53.7,0,0,0,,0,0,,22.6,339,1018.8,13.5,10,264.3,22.7,9,,2014-03-23T06:58:55,2014-03-23T19:00:33,0.75,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
82,"Buenos Aires, Argentina",2014-03-24,24,14.6,19.1,24,14.6,19.1,12.8,67.7,0,0,0,,0,0,,18.8,42,1017.8,23.7,10,256,22,8,,2014-03-24T06:59:42,2014-03-24T18:59:10,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
83,"Buenos Aires, Argentina",2014-03-25,24.2,16.9,20.2,24.2,16.9,20.2,16,78.2,0,0,0,,0,0,50,30.2,116.7,1022.1,32.4,8.4,252.3,21.8,8,,2014-03-25T07:00:30,2014-03-25T18:57:47,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
84,"Buenos Aires, Argentina",2014-03-26,22.1,19.6,20.9,22.1,19.6,20.9,18.5,86.4,0.027,100,4.17,rain,0,0,,24.2,108.2,1022.3,91.6,10,210.8,18.4,8,,2014-03-26T07:01:16,2014-03-26T18:56:24,0.85,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
85,"Buenos Aires, Argentina",2014-03-27,23.1,20,21.3,23.1,20,21.3,18.5,84.5,8.203,100,12.5,rain,0,0,,19.6,56.8,1016.4,83.3,9.3,194.7,16.8,7,,2014-03-27T07:02:03,2014-03-27T18:55:01,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
86,"Buenos Aires, Argentina",2014-03-28,25.2,19.9,22.4,25.2,19.9,22.4,19.6,84.7,14.524,100,8.33,rain,0,0,,17.2,20.3,1011.8,51.2,9.3,185.5,16,7,,2014-03-28T07:02:50,2014-03-28T18:53:38,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
87,"Buenos Aires, Argentina",2014-03-29,26.1,20.6,23,26.1,20.6,23,19.3,80.2,0,0,0,,0,0,37.1,18.4,40.4,1008.6,53.2,10,187.5,16.1,7,,2014-03-29T07:03:37,2014-03-29T18:52:16,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
88,"Buenos Aires, Argentina",2014-03-30,24.1,15.7,21.1,24.1,15.7,21.1,17.8,82,23.116,100,16.67,rain,0,0,57.2,35.8,295.7,1003.7,79,8.6,70.3,6.1,3,,2014-03-30T07:04:23,2014-03-30T18:50:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
89,"Buenos Aires, Argentina",2014-03-31,20.3,13.3,17.3,20.3,13.3,17.3,9.9,62,0.666,100,4.17,rain,0,0,40.7,30.1,132.7,1018.7,7.7,10,244.8,21.2,8,,2014-03-31T07:05:10,2014-03-31T18:49:31,0.03,Rain,Clear conditions throughout the day with morning rain.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,86560099999,87576099999"
90,"Buenos Aires, Argentina",2014-04-01,23,16.7,19.7,23,16.7,19.7,14.3,71.2,0,0,0,,0,0,59.4,35.4,110.7,1024.8,44.9,10,235.4,20.2,8,,2014-04-01T07:05:57,2014-04-01T18:48:09,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,86560099999,87576099999"
91,"Buenos Aires, Argentina",2014-04-02,22,19.1,20.8,22,19.1,20.8,16.6,77.2,0,0,0,,0,0,48.2,33.5,110.1,1023.4,80.7,10,186.5,16.1,7,,2014-04-02T07:06:43,2014-04-02T18:46:47,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
92,"Buenos Aires, Argentina",2014-04-03,25.1,20,22.3,25.1,20,22.3,19,82,0.133,100,4.17,rain,0,0,44.3,23.8,90.5,1017.9,90.1,9.9,202.2,17.4,8,,2014-04-03T07:07:29,2014-04-03T18:45:26,0.12,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
93,"Buenos Aires, Argentina",2014-04-04,25.1,22,23.4,25.1,22,23.4,20,81.6,0,0,0,,0,0,40.7,24.7,70.8,1015.6,76.8,9.9,162.4,14,6,,2014-04-04T07:08:16,2014-04-04T18:44:05,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,86560099999,87576099999"
94,"Buenos Aires, Argentina",2014-04-05,23,20.6,21.8,23,20.6,21.8,20.1,90.3,20.786,100,16.67,rain,0,0,,28.4,144.1,1015,87.4,8.4,132.8,11.5,6,,2014-04-05T07:09:02,2014-04-05T18:42:44,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,86560099999,87576099999"
95,"Buenos Aires, Argentina",2014-04-06,23.3,21.6,22.4,23.3,21.6,22.4,20.8,90.3,11.727,100,8.33,rain,0,0,,33.2,127.4,1014.4,81.6,9.3,93.2,7.9,4,,2014-04-06T07:09:49,2014-04-06T18:41:24,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
96,"Buenos Aires, Argentina",2014-04-07,23.8,21.9,22.6,23.8,21.9,22.6,20.9,90.3,5.832,100,8.33,rain,0,0,55.4,30.2,89.9,1008.1,95.3,9.5,58.5,5.2,2,,2014-04-07T07:10:35,2014-04-07T18:40:04,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,86560099999,87576099999"
97,"Buenos Aires, Argentina",2014-04-08,23.9,18,21,23.9,18,21,14,69.4,56.768,100,12.5,rain,0,0,74.2,26.5,292.4,1004,55.1,7.9,205.8,17.8,8,,2014-04-08T07:11:21,2014-04-08T18:38:45,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
98,"Buenos Aires, Argentina",2014-04-09,23.9,15.9,19.6,23.9,15.9,19.6,9.6,53.7,0,0,0,,0,0,53.6,31.4,281.2,1008.7,14.7,9.7,223.2,19.3,8,,2014-04-09T07:12:08,2014-04-09T18:37:26,0.32,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
99,"Buenos Aires, Argentina",2014-04-10,23.9,14.7,18.7,23.9,14.7,18.7,12.1,66.7,0,0,0,,0,0,,23.8,176.5,1015.2,47.5,9.8,121.7,10.5,5,,2014-04-10T07:12:54,2014-04-10T18:36:07,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
100,"Buenos Aires, Argentina",2014-04-11,20,14.6,17.8,20,14.6,17.8,11.7,68.2,0,0,0,,0,0,,24.8,138,1015.3,50.4,9.1,200,17.4,8,,2014-04-11T07:13:41,2014-04-11T18:34:50,0.38,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,86560099999,87576099999"
101,"Buenos Aires, Argentina",2014-04-12,18.7,10.3,14.8,18.7,10.3,14.8,7.7,64.8,0.133,100,8.33,rain,0,0,80.2,46.9,250.7,1010,61,9.9,205.4,17.8,8,,2014-04-12T07:14:27,2014-04-12T18:33:32,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
102,"Buenos Aires, Argentina",2014-04-13,16.9,11.6,13.5,16.9,11.6,13.5,7.9,69.1,0,0,0,,0,0,74.2,44.3,250.1,1019.6,79.6,9.9,169,14.7,6,,2014-04-13T07:15:14,2014-04-13T18:32:16,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
103,"Buenos Aires, Argentina",2014-04-14,19,10.3,14.2,19,10.3,14.2,8.1,68.4,0,0,0,,0,0,,17.6,322.3,1021.6,15,9,196.9,17.2,7,,2014-04-14T07:16:00,2014-04-14T18:30:59,0.48,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,86560099999,87576099999"
104,"Buenos Aires, Argentina",2014-04-15,21,12.1,16.5,21,12.1,16.5,10.1,66.8,0,0,0,,0,0,,27.8,345.6,1017.1,36.9,9.9,210.5,18.1,7,,2014-04-15T07:16:47,2014-04-15T18:29:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
105,"Buenos Aires, Argentina",2014-04-16,22.3,15.7,18.7,22.3,15.7,18.7,12.4,67.6,0,0,0,,0,0,,26.1,4.3,1012.9,41,9.8,206.4,17.7,7,,2014-04-16T07:17:34,2014-04-16T18:28:29,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
106,"Buenos Aires, Argentina",2014-04-17,24.7,16.7,19.3,24.7,16.7,19.3,11.6,62,0,0,0,,0,0,,24.9,205.4,1013.7,44.6,8.2,90.9,7.9,4,,2014-04-17T07:18:20,2014-04-17T18:27:15,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,86560099999,87576099999"
107,"Buenos Aires, Argentina",2014-04-18,17.5,10.5,14.8,17.5,10.5,14.8,6,56.4,0,0,0,,0,0,,23.3,158.8,1015.3,36.1,9.6,207.7,17.9,8,,2014-04-18T07:19:07,2014-04-18T18:26:02,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
108,"Buenos Aires, Argentina",2014-04-19,21.2,11.3,16.2,21.2,11.3,16.2,9.7,68.2,0,0,0,,0,0,,21.2,104.1,1018.9,21.1,7.5,199.6,17.4,7,,2014-04-19T07:19:54,2014-04-19T18:24:49,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
109,"Buenos Aires, Argentina",2014-04-20,19.3,15.6,17.5,19.3,15.6,17.5,12.3,72.1,0,0,0,,0,0,,13.6,99.2,1020,47.1,9,118.8,10.4,4,,2014-04-20T07:20:41,2014-04-20T18:23:37,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
110,"Buenos Aires, Argentina",2014-04-21,21.6,16.7,18.6,21.6,16.7,18.6,13,69.9,0,0,0,,0,0,,24.2,73.9,1017.7,43.1,9.4,152.7,13.2,6,,2014-04-21T07:21:27,2014-04-21T18:22:26,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
111,"Buenos Aires, Argentina",2014-04-22,18.1,12.6,15.8,18.1,12.6,15.8,9.4,66.1,0,0,0,,0,0,,24.4,113,1021.3,29.5,9.7,188,16.2,7,,2014-04-22T07:22:14,2014-04-22T18:21:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
112,"Buenos Aires, Argentina",2014-04-23,20.2,12.6,16.5,20.2,12.6,16.5,10.4,68.3,0,0,0,,0,0,,13.5,21.1,1021.5,9.8,7.9,187.5,16.3,7,,2014-04-23T07:23:01,2014-04-23T18:20:07,0.8,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
113,"Buenos Aires, Argentina",2014-04-24,20.5,13.5,17.4,20.5,13.5,17.4,12,71.6,0,0,0,,0,0,,17.9,63.1,1022.7,36.4,7.6,174.9,14.9,7,,2014-04-24T07:23:48,2014-04-24T18:18:59,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
114,"Buenos Aires, Argentina",2014-04-25,17.9,14.8,16.4,17.9,14.8,16.4,11.5,73.7,0,0,0,,0,0,,19.5,100.3,1022.7,60,9.8,179.4,15.6,7,,2014-04-25T07:24:35,2014-04-25T18:17:51,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
115,"Buenos Aires, Argentina",2014-04-26,18.8,13.6,16.7,18.8,13.6,16.7,10.6,67.9,0,0,0,,0,0,38.9,23.2,72,1021.2,31,9.6,179.7,15.5,7,,2014-04-26T07:25:22,2014-04-26T18:16:45,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
116,"Buenos Aires, Argentina",2014-04-27,21.2,15.8,18.3,21.2,15.8,18.3,12.4,68.6,0,0,0,,0,0,51.8,27.1,59.5,1019.4,72.5,9.9,141.7,12.3,6,,2014-04-27T07:26:09,2014-04-27T18:15:39,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
117,"Buenos Aires, Argentina",2014-04-28,21.1,17.5,19.2,21.1,17.5,19.2,15.3,78.6,0.883,100,8.33,rain,0,0,,17.4,78.7,1018.7,69.4,9.8,153.5,13.4,6,,2014-04-28T07:26:57,2014-04-28T18:14:35,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
118,"Buenos Aires, Argentina",2014-04-29,17.9,15.9,17.2,17.9,15.9,17.2,15.8,91.3,1.99,100,8.33,rain,0,0,,27.8,133.5,1016.1,92.4,6,112.4,9.7,5,,2014-04-29T07:27:44,2014-04-29T18:13:31,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
119,"Buenos Aires, Argentina",2014-04-30,19.9,16.1,17.9,19.9,16.1,17.9,15.5,86.3,23.686,100,8.33,rain,0,0,,27.9,182.7,1009.7,89,7.7,114.7,10,5,,2014-04-30T07:28:31,2014-04-30T18:12:29,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
120,"Buenos Aires, Argentina",2014-05-01,20,13.8,17,20,13.8,17,12,73.2,0.004,100,4.17,rain,0,0,,22.7,229.7,1008.4,49.4,10,173.3,15.1,6,,2014-05-01T07:29:18,2014-05-01T18:11:27,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
121,"Buenos Aires, Argentina",2014-05-02,21.3,13.8,18.1,21.3,13.8,18.1,14,76.8,0,0,0,,0,0,,22.5,351.8,1013.8,42.6,9.9,163.8,14.1,6,,2014-05-02T07:30:05,2014-05-02T18:10:27,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
122,"Buenos Aires, Argentina",2014-05-03,20.1,16.8,19,20.1,16.8,19,16,82.9,0.236,100,4.17,rain,0,0,,23.1,346.1,1014,80.8,9.8,41.7,3.4,2,,2014-05-03T07:30:52,2014-05-03T18:09:28,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
123,"Buenos Aires, Argentina",2014-05-04,19.5,15.5,17.2,19.5,15.5,17.2,15.7,91.5,0,0,0,,0,0,,15.6,139.9,1014.8,47,5.6,169.1,14.6,6,,2014-05-04T07:31:39,2014-05-04T18:08:30,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
124,"Buenos Aires, Argentina",2014-05-05,18.1,15.3,17,18.1,15.3,17,14.7,86.8,0,0,0,,0,0,,17.1,94.4,1016.9,84.7,8.8,120.9,10.6,6,,2014-05-05T07:32:26,2014-05-05T18:07:33,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
125,"Buenos Aires, Argentina",2014-05-06,18.9,15.8,17.1,18.9,15.8,17.1,14.9,86.9,0,0,0,,0,0,,14.3,160.6,1017.2,72,5.8,157.6,13.5,6,,2014-05-06T07:33:12,2014-05-06T18:06:38,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
126,"Buenos Aires, Argentina",2014-05-07,20.3,16.3,18,20.3,16.3,18,15.4,85.2,0,0,0,,0,0,,11,25.2,1018.6,62.9,8.5,117.7,10.2,5,,2014-05-07T07:33:59,2014-05-07T18:05:43,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
127,"Buenos Aires, Argentina",2014-05-08,16.9,13,15.3,16.9,13,15.3,11.5,78.3,0,0,0,,0,0,,23.3,206,1020.1,77.7,9.4,137,11.9,6,,2014-05-08T07:34:46,2014-05-08T18:04:50,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
128,"Buenos Aires, Argentina",2014-05-09,18.9,13.5,16.1,18.9,13.5,16.1,10.9,71.9,0.006,100,4.17,rain,0,0,,21.8,133.8,1021.7,67.7,10,136.9,11.9,6,,2014-05-09T07:35:32,2014-05-09T18:03:58,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
129,"Buenos Aires, Argentina",2014-05-10,20.9,15.9,18.1,20.9,15.9,18.1,12.1,68.4,0,0,0,,0,0,35.3,22.6,55,1021.7,82.1,10,135.8,11.7,6,,2014-05-10T07:36:18,2014-05-10T18:03:08,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
130,"Buenos Aires, Argentina",2014-05-11,18.5,15.7,16.6,18.5,15.7,16.6,13.5,81.9,15.164,100,12.5,rain,0,0,40.7,23.2,52.5,1019.6,94.2,8.1,59.2,5.2,2,,2014-05-11T07:37:05,2014-05-11T18:02:19,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
131,"Buenos Aires, Argentina",2014-05-12,18.1,15.9,17.1,18.1,15.9,17.1,15,87.3,0.615,100,16.67,rain,0,0,,11.5,63.6,1015.6,96,8.9,97.7,8.4,4,,2014-05-12T07:37:51,2014-05-12T18:01:31,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,87576099999"
