,temp,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,moonphase,clusters_description,year,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,preds,preds_gs,sktime_naive,preds_autoarima,preds_sarimax,0_1_0_0_1_0_12,0_1_0_0_1_1_12,0_1_0_1_1_0_12,0_1_0_1_1_1_12,0_1_1_0_1_0_12,0_1_1_0_1_1_12,0_1_1_1_1_0_12,0_1_1_1_1_1_12,1_1_0_0_1_0_12,1_1_0_0_1_1_12,1_1_0_1_1_0_12,1_1_0_1_1_1_12,1_1_1_0_1_0_12,1_1_1_0_1_1_12,1_1_1_1_1_0_12,1_1_1_1_1_1_12
2023-08-14,18.5,15.6,71.1,0.0,0.0,0.0,0.0,0.0,34.9,20.3,220.4,1017.3,70.7,18.6,127.3,11.1,9.0,10.0,0.83,1.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,19.591526,19.193132,14.558878504672897,13.4818308704201,30.492437704655458,18.663078013109043,22.24971488378287,33.18898857121167,25.5072372695613,17.02930082334933,29.212180591141077,32.496010529783234,30.73844049314721,17.764929572127585,29.135337726504076,32.941436390767194,30.56394556793748,15.468920949828316,28.86955595242398,31.668610880202323,30.492437704655458
2023-08-15,18.6,13.4,72.1,0.0,0.0,0.0,0.0,0.0,44.6,27.6,221.6,1014.4,75.7,14.8,112.3,9.6,7.0,10.0,0.87,1.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,18.053333,18.708002,14.560747663551401,13.496043137429432,30.526198108957033,17.906568237096508,22.258151848076523,32.42533464452572,25.584791578221484,16.2795548793365,29.34161568642594,31.710784024358873,30.79666291945614,17.011394470941013,29.262035504885716,32.15416552725219,30.681290415112016,14.757048340434267,28.95639533292706,30.91349629184697,30.526198108957033
2023-08-16,20.0,12.6,68.6,0.003,100.0,12.5,0.0,0.0,39.3,26.9,224.1,1013.7,73.0,19.6,92.8,7.9,4.0,10.0,0.9,0.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,18.489674,18.871944,14.562616822429908,13.48200444771079,30.770732776098157,16.322551613531687,22.88184782983444,31.60906347160926,25.845088629826932,14.683673236006143,29.63732292793793,30.8769889206269,30.99097991183953,15.415108706147294,29.56864396126548,31.32491524748184,30.77251919831906,13.206436429205496,29.281782670870598,30.06177752493386,30.770732776098157
2023-08-17,19.7,14.7,78.7,0.027,100.0,16.67,0.0,0.0,37.5,24.3,195.7,1010.9,82.8,15.6,90.6,7.7,6.0,10.0,0.93,0.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,17.624607,17.657793,14.564485981308412,13.495871680061118,30.263920187197073,15.995225026344997,22.24723888335575,31.793503795328434,25.32795974225519,14.360701037643594,29.05652912440928,31.03079401611467,30.518007497648796,15.09256942736829,28.952841827449447,31.504993368413125,30.320712547563744,12.860287208870432,28.69304516504053,30.23213269925327,30.263920187197073
2023-08-18,20.2,13.1,71.9,0.0,0.0,0.0,0.0,0.0,26.8,16.0,250.6,1015.5,35.3,22.5,161.3,13.7,8.0,10.0,0.97,1.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,17.533083,19.147263,14.566355140186916,13.48217381102632,29.635798202067235,18.218247075878025,21.567881131639297,32.388896593183745,24.70706610671914,16.590356707285537,28.57669674515637,31.672586513872375,29.89597852330553,17.31851290406121,28.39635479826029,32.12971309301065,29.70961831175373,15.145690869394457,28.046033581646043,30.8501536190779,29.635798202067235
2023-08-19,20.4,12.4,64.8,0.198,100.0,4.17,0.0,0.0,23.2,14.0,69.1,1020.0,10.9,18.8,139.8,11.9,8.0,10.0,0.0,2.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,21.021463,20.437395,14.56822429906542,13.495704385207196,29.652006131633243,17.43554139925618,21.56430088322304,31.62797322992992,24.724814361328754,15.781916561241815,28.548187701882853,30.90720834410604,29.816458005312597,16.527549714723136,28.352895763913693,31.360087002118235,29.462254875648796,14.35053883313958,28.052943746388337,30.062032947680564,29.652006131633243
2023-08-20,19.8,14.3,72.2,0.0,0.0,0.0,0.0,0.0,42.5,24.7,85.6,1019.5,49.7,13.7,79.3,7.0,7.0,10.0,0.04,1.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,18.490742,19.319685,14.570093457943926,13.482339062669112,31.05445400071403,17.678020602597826,22.577290963465202,32.69421493436312,26.164739146748616,16.047155403375655,29.817912974991486,31.983153308876354,31.330529646991636,16.782187161708862,29.6847886107862,32.439575083259115,31.12895277113057,14.595263799677923,29.47345644482266,31.159789510002156,31.05445400071403
2023-08-21,19.3,16.6,79.8,0.026,100.0,16.67,0.0,0.0,29.5,22.3,98.9,1013.4,88.5,10.1,81.9,7.1,6.0,10.0,0.07,0.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,19.539585,19.06433,14.57196261682243,13.495541151812336,31.368885249285086,18.56222006073949,22.456298473192874,34.02367061499899,25.525523258191242,16.999914356627414,29.839926506068878,33.329855731120915,31.545176108022133,17.707671976448182,29.816945349404705,33.76752936410776,31.299168486642884,15.537468787431862,29.55315202048223,32.52419130241833,31.368885249285086
2023-08-22,20.0,15.3,73.6,0.011,100.0,8.33,0.0,0.0,38.0,26.9,216.4,1013.3,62.7,15.4,142.7,12.2,8.0,10.0,0.1,0.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,19.464571,19.29615,14.573831775700935,13.482500302458527,30.106706701928488,18.37497696947321,21.96216742000979,33.19012246762941,24.776089259798027,16.85292995065538,28.770404125309142,32.53192773896808,30.29381294150153,17.542765895133925,28.715064652595174,32.93465266428029,30.059073149212054,15.399126141790475,28.404003956529777,31.752651402297488,30.106706701928488
2023-08-23,21.1,13.7,69.7,0.0,0.0,0.0,0.0,0.0,31.2,19.6,227.0,1021.4,42.6,19.4,109.0,9.4,8.0,10.0,0.14,1.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,18.648592,19.377798,14.575700934579439,13.495381881274971,30.588124147147028,18.050155290067778,22.0096675194618,33.71920672147462,25.323429202329862,16.45409347945315,29.202135174786235,33.007159895241784,30.82206874120675,17.173654539874406,29.112471179923887,33.46055165408325,30.536136232309218,14.993856234148552,28.825781390412885,32.170418928439176,30.588124147147028
2023-08-24,20.3,13.9,72.7,0.0,0.0,0.0,0.0,0.0,26.8,16.6,229.8,1023.1,56.1,17.2,103.4,8.9,8.0,10.0,0.17,1.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,20.410025,19.288551,14.577570093457945,13.482657627790903,30.177845422269456,18.872057393684372,21.778795646383514,33.23265770936632,25.173332620172005,17.18205143348314,28.965495371929137,32.48480322002433,30.475622943686176,17.937983304109366,28.876713526584354,32.96256089585586,30.277088560625998,15.657102311004564,28.567961917175126,31.647402608756238,30.177845422269456
2023-08-25,17.7,13.6,68.6,0.0,0.0,0.0,0.0,0.0,27.8,20.5,251.5,1020.4,38.6,19.2,128.3,11.0,8.0,10.0,0.21,1.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,18.013222,19.322365,14.57943925233645,13.495226477387543,30.524913344219385,18.554790308498923,21.67130099426504,33.47653726334465,24.99159265441267,16.883102509247692,29.095743443354877,32.75633898500382,30.752480134720827,17.631699281468173,29.05839163467317,33.20021274163446,30.49718088834561,15.362103632316575,28.71078762956313,31.907948083597148,30.524913344219385
2023-08-26,15.0,13.0,62.5,0.0,0.0,0.0,0.0,0.0,17.5,10.9,251.3,1019.4,30.3,22.4,132.3,11.6,7.0,10.0,0.24,1.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,19.221777,20.599134,14.581308411214954,13.482811133698236,31.752157212515158,18.45968817624089,22.117755878356547,34.77095711871152,25.801208364289778,16.557676944557898,30.336337983953854,33.95104148610699,31.9700670516213,17.410323891061125,30.20688367679395,34.47693594465454,31.723042768666346,14.838222039292305,29.861630761552078,32.997575828805566,31.752157212515158
2023-08-27,15.7,15.5,74.9,0.005,100.0,16.67,0.0,0.0,40.3,13.5,251.9,1012.1,49.8,16.9,94.0,8.1,7.0,10.0,0.25,0.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,17.675964,17.994791,14.583177570093458,13.495074846278282,32.14614985775188,18.181652001130715,22.657019147216488,34.40884731412734,27.07243337451291,16.295855030795792,31.114300979428663,33.59441291604526,32.44272753232508,17.143245041672344,30.774624494864838,34.13525504554855,32.12444964384849,14.629616727062967,30.576018534939067,32.67015330288268,32.14614985775188
2023-08-28,15.9,9.5,60.2,2.982,100.0,4.17,0.0,0.0,25.3,21.3,274.1,1009.6,62.3,19.5,234.3,20.2,9.0,10.0,0.31,0.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,18.808388,18.19919,14.585046728971964,13.482960912905508,31.680165504058095,15.707599955574551,22.535927467753936,32.92942316612607,25.531536822622,13.887415896610037,30.46787658881658,32.084230120726716,31.867570238558983,14.704364351950062,30.45186646653019,32.56356104843144,31.678381579880806,12.16671871577637,29.879920176397718,31.186627162715013,31.680165504058095
2023-08-29,16.9,11.9,82.8,10.543,100.0,16.67,0.0,0.0,29.2,19.3,242.8,1008.3,55.8,15.5,202.7,17.5,9.0,10.0,0.34,0.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,15.721144,17.004164,14.586915887850468,13.494926896354439,31.24304612617925,15.384892433117784,21.999585286572255,33.02007207737552,25.53116365999449,13.513745587431913,30.11755707309203,32.14142527514923,31.555311295636784,14.349031396908686,29.95533637960034,32.661517964203085,31.330132518349274,11.76705498260344,29.45079211548,31.231605573811976,31.24304612617925
2023-08-30,15.8,10.7,74.3,0.0,0.0,0.0,0.0,0.0,29.1,24.2,283.4,1010.4,46.1,15.8,106.3,9.3,9.0,10.0,0.38,1.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,14.747692,15.894733,14.588785046728972,13.483107055886652,31.13067179839709,18.292221668099955,22.353270211118797,34.284628238277946,25.542121700211283,16.3971247836962,29.79503010445842,33.416734524238564,31.460104378573305,17.239859032335517,29.6887344648203,33.945671225614205,31.351628961372626,14.659247852148837,29.225581968643382,32.487839613670076,31.13067179839709
2023-08-31,14.6,10.2,70.8,0.0,0.0,0.0,0.0,0.0,21.6,17.4,313.8,1014.2,45.6,19.1,80.8,7.0,5.0,10.0,0.41,1.0,2023,False,False,False,False,False,False,False,True,False,False,False,False,17.488653,18.08569,14.590654205607477,13.494782538246927,31.10491795294729,17.416191011350747,22.015252239143592,33.32420682841621,25.350539818580728,15.473930219115573,29.87316734876731,32.45880042824501,31.373388303454703,16.34405956417686,29.707760780987883,32.98734845893705,31.197479681937693,13.739097885849333,29.229133764183644,31.46440097861705,31.10491795294729
2023-09-01,18.4,10.7,68.4,0.201,100.0,12.5,0.0,0.0,24.1,20.6,242.4,1012.0,73.1,16.8,92.0,7.9,6.0,10.0,0.45,0.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,16.434198,16.556477,14.59252336448598,13.483249650919172,32.83323708644093,17.963550931654026,23.035440974257654,34.91415772514665,26.354537875573442,16.07742692190368,31.32912123312053,34.03735241658069,33.040311407992704,16.928807087999303,31.28091484228935,34.55642378568518,32.81214770380393,14.333125509096135,30.797489806962403,33.081879570687306,32.83323708644093
2023-09-02,19.7,9.6,68.3,0.002,100.0,8.33,0.0,0.0,25.9,20.7,291.1,1008.3,38.4,15.3,92.0,8.0,4.0,10.0,0.48,0.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,15.073195,15.650034,14.594392523364487,13.494641684756319,33.07086787858498,18.99994719821916,22.942734351712716,36.163918571670365,26.45096415923399,17.096999902263633,31.581952727745374,35.27632448924851,33.30869522169087,17.949999927499448,31.4584963109628,35.818411448162806,33.03639389618911,15.375806423104223,30.987788116850425,34.32330294090934,33.07086787858498
2023-09-03,19.8,11.2,80.7,0.4,100.0,16.67,0.0,0.0,20.4,14.1,180.3,1009.6,68.8,13.6,79.8,6.9,3.0,10.0,0.5,0.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,13.921747,15.031104,14.596261682242991,13.483388784137457,32.46092519323793,19.366774603808153,22.999191121383774,35.95611522996114,26.459309188310726,17.529557176170783,31.1099435263568,35.107361515110824,32.71264915902793,18.354213314574736,30.96907146138983,35.62688599293324,32.481119590931485,15.81005071279651,30.607834866172198,34.198962110382126,32.46092519323793
2023-09-04,21.6,15.4,83.0,0.232,100.0,33.33,0.0,0.0,16.6,10.2,21.8,1010.3,83.8,14.3,57.8,5.3,2.0,10.0,0.55,0.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,13.381205,16.306252,14.598130841121495,13.49450425080016,33.39977034968615,19.392939415014553,23.213781070186087,37.00163986454572,26.89227281831336,17.63295233728786,31.77296883820236,36.18755197133214,33.55575455315193,18.434836684809852,31.673812003529747,36.704750103301194,33.19887789008135,15.969397841261525,31.431055290417135,35.25667355798214,33.39977034968615
2023-09-05,21.9,15.4,76.8,0.0,0.0,0.0,0.0,0.0,23.7,16.0,66.3,1020.0,63.5,17.6,68.5,5.9,3.0,10.0,0.58,1.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,19.077143,17.336681,14.6,13.483524539584801,32.17528642999241,19.35804891494263,22.317036697964795,35.52083352384943,26.08841676157681,17.527231483734795,30.681521962014813,34.723776744714996,32.44484081689734,18.352575421835354,30.64549253327641,35.23498907422254,32.1631046796756,15.865550395108585,30.330603469836205,33.79857588350569,32.17528642999241
2023-09-06,23.1,14.7,74.5,0.0,0.0,0.0,0.0,0.0,15.2,11.8,67.6,1026.5,24.2,11.2,131.7,11.4,7.0,10.0,0.61,1.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,18.909094,17.325603,14.601869158878506,13.494370153361574,32.24115182390233,18.789585602695297,22.086612733219226,35.55758679253631,26.139982389373472,16.91825528983827,30.632247935609485,34.7465076667977,32.484228083554626,17.75309713734532,30.573767799953202,35.25693875105935,32.1708749440877,15.264456586242886,30.32662909283681,33.82806674543099,32.24115182390233
2023-09-07,24.1,14.2,67.2,0.0,0.0,0.0,0.0,0.0,25.5,18.3,81.5,1022.7,9.5,17.0,123.9,10.6,7.0,10.0,0.65,2.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,19.724249,18.53938,14.60373831775701,13.483656999264163,33.020902518703224,18.177743503863894,22.392250998018426,36.30862485494072,26.556492323001294,16.08515534444814,31.30348231044627,35.41446115968574,33.272005643564626,17.01955650663149,31.210658516123658,35.987765865829715,32.967857540181285,14.197826378000173,30.937278267967486,34.3806039563824,33.020902518703224
2023-09-08,23.7,14.5,65.7,0.0,0.0,0.0,0.0,0.0,33.1,21.3,78.7,1017.2,8.4,15.8,108.5,9.4,7.0,10.0,0.68,2.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,19.575096,18.659626,14.605607476635514,13.494239311439106,33.41766045702025,17.753693613562064,22.856521286572388,35.87141933906241,27.156439747814147,15.706166042298719,31.85704510717187,34.99903441101924,33.66323126682619,16.62565393327168,31.704584685678128,35.5559963420892,33.37859411570389,13.899963704432594,31.41753287683605,33.99527455302814,33.41766045702025
2023-09-09,25.2,16.1,67.0,0.0,0.0,0.0,0.0,0.0,14.8,8.4,56.6,1018.4,0.1,11.9,161.3,14.0,6.0,10.0,0.75,2.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,18.356287,19.076437,14.607476635514018,13.483786243187696,33.13158314512839,15.651997972465324,22.883526765876013,34.563644660254795,27.23331727497498,13.641457480614918,31.826149330165208,33.70925171682029,33.353394744550314,14.54141478398742,31.60089556892126,34.26033007999649,33.08443806481591,11.928007971902844,31.420038137905067,32.725371905460634,33.13158314512839
2023-09-10,23.9,16.6,66.7,0.0,0.0,0.0,0.0,0.0,20.5,14.8,64.3,1016.9,2.1,11.1,112.9,9.9,6.0,10.0,0.75,2.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,18.513193,19.38241,14.609345794392524,13.494111645997794,32.72682259308931,15.494545435249165,22.346971218576073,34.88941657766554,26.54580679171704,13.471789579514734,31.175833371522458,33.994494687121914,32.96592985447569,14.378502599345666,31.00156620183043,34.574680468969746,32.70484653624226,11.755000700504752,30.781343164417194,33.02332192528047,32.72682259308931
2023-09-11,21.6,17.1,69.0,0.0,0.0,0.0,0.0,0.0,13.0,10.1,246.8,1016.2,28.0,18.3,91.3,8.0,4.0,10.0,0.78,1.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,19.166172,19.101458,14.611214953271029,13.483912349425086,32.69197206125318,18.364309606211464,22.16016071568447,36.13143840464909,26.120611016751354,16.35245009342907,31.16030080978453,35.279115185534465,32.92318182854433,17.257435473518854,30.987065371878998,35.84102025688844,32.64536090405818,14.64928294924539,30.63616049015036,34.26711422990775,32.69197206125318
2023-09-12,19.8,16.2,61.0,0.0,0.0,0.0,0.0,0.0,14.8,8.3,305.3,1015.6,7.8,17.8,104.5,9.0,6.0,10.0,0.81,2.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,17.044367,20.313028,14.613084112149533,13.493987079921435,32.3154494177179,17.18334630458412,21.94961458987018,34.905684365669,26.026387510119093,15.112844956591289,30.971932914220815,34.03968558371707,32.513749137189734,16.050111171221943,30.69049304885266,34.60454067453975,32.22495415504454,13.363392417682917,30.31183423542825,32.972627896877384,32.3154494177179
2023-09-13,17.0,17.5,69.0,0.0,0.0,0.0,0.0,0.0,25.9,19.8,219.2,1014.8,8.5,16.2,110.8,9.6,6.0,10.0,0.85,2.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,17.86253,18.649788,14.614953271028037,13.484035394150702,33.323503153522324,16.828429057884932,22.437460087050567,35.480661080502614,26.61240373009059,14.812986872420879,31.703123909872374,34.64529314617539,33.53177706454517,15.727056243984407,31.524881975547032,35.17648830897451,33.23444120012209,13.049260800169577,31.209826387632347,33.590923536939954,33.323503153522324
2023-09-14,18.0,15.9,71.5,0.0,0.0,0.0,0.0,0.0,23.2,18.4,242.8,1013.2,72.9,17.8,100.3,8.6,6.0,10.0,0.88,1.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,15.869588,18.224438,14.616822429906543,13.493865537965991,34.011096834899945,18.172953894994862,22.825554981431196,37.170547582773,26.654209104111942,16.173920777342573,32.23858820091118,36.29800030518527,34.23534516686777,17.077576003233844,32.20548693929595,36.84355641847651,33.99013212137652,14.331385148219852,31.7219429496472,35.26300750435257,34.011096834899945
2023-09-15,18.7,15.6,77.2,0.019,100.0,8.33,0.0,0.0,23.2,15.4,273.2,1013.6,81.9,18.8,56.3,4.7,3.0,10.0,0.91,0.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,17.464151,16.48901,14.618691588785047,13.484155451689606,33.36089087371147,18.70547226353665,22.763289265785716,37.05094702678616,26.558903958306473,16.713209438366903,31.749711900301918,36.183301384862716,33.60210492483748,17.611989888922835,31.656239138839737,36.7273840479902,33.2710600434184,14.884196450075251,31.247864626951923,35.17307007985073,33.36089087371147
2023-09-16,20.2,11.5,70.9,0.206,100.0,8.33,0.0,0.0,30.3,18.8,19.3,1020.7,84.4,20.6,70.5,6.2,4.0,10.0,0.95,0.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,16.189274,17.28542,14.620560747663552,13.493746946714142,34.42833958108531,19.008267685960163,23.186699946134468,38.34625755456,27.164656460685364,17.00929593505498,32.56093046449678,37.404875407879445,34.66669813725093,17.91025307142263,32.60812340085977,37.9845115920034,34.21531463698193,15.134885294442938,32.161279846099205,36.390807189138286,34.42833958108531
2023-09-17,18.7,11.4,68.3,0.0,0.0,0.0,0.0,0.0,24.8,12.7,216.3,1020.6,26.0,18.7,124.3,11.0,7.0,10.0,0.98,1.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,16.053003,17.95806,14.622429906542056,13.484272594562457,33.48282783163086,19.311493318960856,22.6519140768105,37.23529861001953,27.077025162281643,17.158160983213747,32.07615002687089,36.26108343883607,33.83117368306921,18.118696656751126,31.912163569009863,36.87851599699934,33.551832260222,15.238005874711234,31.48655666902414,35.211666781571694,33.48282783163086
2023-09-18,17.4,12.9,72.3,0.0,0.0,0.0,0.0,0.0,25.0,10.9,141.5,1014.8,12.7,19.7,115.1,10.2,6.0,10.0,0.0,2.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,18.029953,17.982576,14.62429906542056,13.493631234530937,34.06475520676395,19.25348076082082,22.847107003166457,37.68418652972832,27.52270862070145,17.136103829157946,32.5716680730402,36.76063381983113,34.373834855865425,18.08396999191973,32.3716616478232,37.345897802086256,33.994198695290834,15.232606318277249,32.00428769649807,35.70280087982974,34.06475520676395
2023-09-19,16.7,13.6,69.5,0.0,0.0,0.0,0.0,0.0,24.6,15.9,63.8,1012.8,25.1,18.8,111.8,9.7,6.0,10.0,0.05,1.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,17.766945,17.37509,14.626168224299066,13.48438689352931,34.73541158188527,18.46953938108345,22.92519376551718,38.37001323466393,27.445968002502923,16.188833906951913,32.95385070595512,37.38288656256191,35.008582384627516,17.213414420904883,32.8401516154554,38.00810171944249,34.6880616825365,14.073450279978715,32.45371626119959,36.24204241342886,34.73541158188527
2023-09-20,17.9,15.7,83.2,0.033,100.0,16.67,0.0,0.0,30.9,23.1,81.3,1010.5,81.4,10.1,45.0,4.1,2.0,10.0,0.08,0.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,14.454101,14.605574,14.62803738317757,13.493518331520532,35.29153845888504,18.18550709673582,23.357613633379515,38.14503512291776,27.81418850305272,15.945368118489569,33.438830238988885,37.1636440753864,35.552078506363614,16.953503169741452,33.384136658674834,37.77244523850095,35.234456116690126,13.878261840873165,33.03857933764448,36.05831625902647,35.29153845888504
2023-09-21,14.1,13.5,79.0,14.16,100.0,37.5,0.0,0.0,49.6,38.2,232.4,1002.1,69.5,17.3,63.2,5.4,3.0,10.0,0.12,0.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,12.559244,14.795628,14.629906542056075,13.484498417632365,34.96308995230356,15.890537140268862,23.870038509285223,36.593627874422964,27.821931550213776,13.605510328288801,33.32983924385917,35.590515004776535,35.27978605387398,14.626645481916057,33.256979376234085,36.192718502206844,35.01942445140594,11.493004386305984,32.69031549758074,34.44151873080045,34.96308995230356
2023-09-22,13.5,12.8,78.1,0.4,100.0,4.17,0.0,0.0,57.6,34.9,227.2,1005.8,78.5,13.5,49.3,4.2,2.0,10.0,0.15,0.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,13.77283,14.354021,14.631775700934579,13.493408169483953,34.462749653823266,16.026936781068798,23.002089162095217,37.069745320975926,27.507789012091962,13.736183742228604,32.8440065744544,36.00246995763882,34.87458324927502,14.75841531662445,32.74196892154578,36.66314194466395,34.57858867222967,11.638812144596159,32.29977283583503,34.907677002112905,34.462749653823266
2023-09-23,13.3,14.5,81.0,0.152,100.0,33.33,0.0,0.0,66.5,38.7,212.3,998.8,97.3,13.2,42.8,3.8,4.0,10.0,0.19,0.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,12.585596,12.8922,14.633644859813085,13.48460723423766,34.76926131126311,19.20760948901807,23.495387644590664,38.74886653249996,27.803258214065863,16.945443447613798,33.12107425344948,37.71188689808696,35.154062166973745,17.959326348012837,32.976803013407334,38.37014400650878,34.93820483258605,14.818297868172522,32.54542385874447,36.59922339759578,34.76926131126311
2023-09-24,16.6,11.4,85.0,25.267,100.0,25.0,0.0,0.0,19.6,14.6,215.0,995.6,59.5,19.1,72.5,6.2,4.0,10.0,0.22,0.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,15.3157215,15.951693,14.63551401869159,13.493300681877912,34.287461630294274,17.5292338599902,22.828954896893265,37.08122422452652,26.916100639336946,15.223028579210222,32.9684132401635,36.07055051786665,34.615790709955036,16.26894369018919,32.73971480369801,36.671078965660854,34.24817127182905,13.085769119228644,31.87082692055992,34.87336327358571,34.287461630294274
2023-09-25,18.5,9.7,79.8,7.942,100.0,8.33,0.0,0.0,26.4,20.3,270.9,1000.9,46.9,20.1,79.1,6.8,6.0,10.0,0.25,0.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,12.959283,13.920118,14.637383177570094,13.484713409075782,35.323707368788746,17.43097154685165,23.49288307093593,37.853147640937095,27.79632605257939,15.09078359375053,33.76186710721595,36.79424791604106,35.66337392263085,16.145118627558986,33.58910150797965,37.41645246088592,35.314583582625346,12.901431021145982,32.90189850238312,35.594354770946666,35.323707368788746
2023-09-26,18.3,7.6,70.6,0.399,100.0,4.17,0.0,0.0,25.5,18.5,254.3,1015.1,26.1,24.2,100.8,8.5,7.0,10.0,0.29,0.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,15.327005,14.158107,14.639252336448598,13.49319580377461,35.55914996203137,18.316217399129528,23.384112251780607,39.022948114350584,27.76971710158614,15.92476549098501,33.791225151471735,37.916961594921304,35.888199041492044,16.986548635577492,33.66666315732073,38.58721174022867,35.47539850360408,13.758601971974713,33.05064288959693,36.723833718126116,35.55914996203137
2023-09-27,18.0,11.8,73.1,0.0,0.0,0.0,0.0,0.0,45.5,27.1,183.8,1017.8,60.2,19.2,49.6,4.3,2.0,10.0,0.33,1.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,13.9199505,15.294279,14.641121495327104,13.484817006281551,34.788738873099646,18.738043959205243,23.15201983194129,38.7672896999793,27.63226741534163,16.47718240190079,33.05371124502926,37.76029734990152,35.16030139291615,17.4855254320355,32.97196170664756,38.39529873325591,34.883577250926464,14.41825579853321,32.525875194955006,36.65222648083727,34.788738873099646
2023-09-28,17.2,12.7,70.5,0.0,0.0,0.0,0.0,0.0,39.3,23.2,217.4,1018.3,53.4,15.2,88.5,7.5,5.0,10.0,0.36,1.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,17.315422,17.670977,14.642990654205608,13.493093471822514,34.661121003056905,17.85117129478749,22.551774970339466,38.88538816077562,27.224789833668183,15.60606300958898,32.810408563942474,37.85857305933314,35.00144960604666,16.613706395564805,32.73625452489068,38.504262549759005,34.66375313888784,13.543780784013506,32.29664228805632,36.73169915302424,34.661121003056905
2023-09-29,17.5,13.5,76.0,0.0,0.0,0.0,0.0,0.0,41.2,25.0,204.3,1017.0,57.8,15.4,77.0,6.6,5.0,10.0,0.4,1.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,17.1079,16.95741,14.644859813084112,13.484918088432774,34.40643187323076,18.76172281289473,22.565884092025954,38.45006834595188,27.26658846049031,16.437929917792644,32.71266445019137,37.41213799865727,34.8118886350785,17.476466455715126,32.632725143175776,38.06600803607944,34.53390605952882,14.306695717423281,32.178822235731786,36.271509658527066,34.40643187323076
2023-09-30,15.5,14.1,79.0,0.0,0.0,0.0,0.0,0.0,44.7,32.2,182.3,1013.7,72.2,14.4,62.6,5.3,4.0,10.0,0.43,1.0,2023,False,False,False,False,False,False,False,False,True,False,False,False,15.451225,15.715016,14.646728971962617,13.492993624208092,34.86320215077285,18.532109743988258,22.654846689147234,38.79889733970049,27.170544165954198,16.24504855975465,32.8599721938117,37.793801511084894,35.22001769077178,17.26839834274142,32.90259951576081,38.40564114087829,34.914964463143406,14.0924174616448,32.41892815977553,36.65189736512548,34.86320215077285
2023-10-01,18.6,11.7,70.2,0.001,100.0,4.17,0.0,0.0,44.6,25.2,214.9,1012.9,84.3,13.7,56.4,4.9,2.0,10.0,0.47,0.0,2023,False,False,False,False,False,False,False,False,False,True,False,False,14.5992,14.903018,14.648598130841123,13.485016716588042,38.48765933898176,21.124220232944936,25.375401493791287,42.7668701998773,30.4051606138637,18.577584591570485,36.55436243306758,41.6085837208484,38.86963692485733,19.715699307678733,36.50625899847364,42.33433076633082,38.51593377297104,16.206789903320896,36.00872481373881,40.38770700183886,38.48765933898176
